id,shape_type,display_name,category,subcategory,description,source,priority,seo_keywords,canonical_url,base_energy,asset_value_usd,mint_status,onchain_token_id,erc20_contract_address,morph_parameters,last_morph_at,is_active
1250,hyper_lattice_shard_1250,Hyper Lattice Shard #1250,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1251,hyper_lattice_shard_1251,Hyper Lattice Shard #1251,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1252,hyper_lattice_shard_1252,Hyper Lattice Shard #1252,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1253,hyper_lattice_shard_1253,Hyper Lattice Shard #1253,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1254,hyper_lattice_shard_1254,Hyper Lattice Shard #1254,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1255,hyper_lattice_shard_1255,Hyper Lattice Shard #1255,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1256,hyper_lattice_shard_1256,Hyper Lattice Shard #1256,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1257,hyper_lattice_shard_1257,Hyper Lattice Shard #1257,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1258,hyper_lattice_shard_1258,Hyper Lattice Shard #1258,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1259,hyper_lattice_shard_1259,Hyper Lattice Shard #1259,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1260,hyper_lattice_shard_1260,Hyper Lattice Shard #1260,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1261,hyper_lattice_shard_1261,Hyper Lattice Shard #1261,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1262,hyper_lattice_shard_1262,Hyper Lattice Shard #1262,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1263,hyper_lattice_shard_1263,Hyper Lattice Shard #1263,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1264,hyper_lattice_shard_1264,Hyper Lattice Shard #1264,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1265,hyper_lattice_shard_1265,Hyper Lattice Shard #1265,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1266,hyper_lattice_shard_1266,Hyper Lattice Shard #1266,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1267,hyper_lattice_shard_1267,Hyper Lattice Shard #1267,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1268,hyper_lattice_shard_1268,Hyper Lattice Shard #1268,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1269,hyper_lattice_shard_1269,Hyper Lattice Shard #1269,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1270,hyper_lattice_shard_1270,Hyper Lattice Shard #1270,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1271,hyper_lattice_shard_1271,Hyper Lattice Shard #1271,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1272,hyper_lattice_shard_1272,Hyper Lattice Shard #1272,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1273,hyper_lattice_shard_1273,Hyper Lattice Shard #1273,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1274,hyper_lattice_shard_1274,Hyper Lattice Shard #1274,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1275,hyper_lattice_shard_1275,Hyper Lattice Shard #1275,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1276,hyper_lattice_shard_1276,Hyper Lattice Shard #1276,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1277,hyper_lattice_shard_1277,Hyper Lattice Shard #1277,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1278,hyper_lattice_shard_1278,Hyper Lattice Shard #1278,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1279,hyper_lattice_shard_1279,Hyper Lattice Shard #1279,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1280,hyper_lattice_shard_1280,Hyper Lattice Shard #1280,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1281,hyper_lattice_shard_1281,Hyper Lattice Shard #1281,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1282,hyper_lattice_shard_1282,Hyper Lattice Shard #1282,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1283,hyper_lattice_shard_1283,Hyper Lattice Shard #1283,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1284,hyper_lattice_shard_1284,Hyper Lattice Shard #1284,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1285,hyper_lattice_shard_1285,Hyper Lattice Shard #1285,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1286,hyper_lattice_shard_1286,Hyper Lattice Shard #1286,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1287,hyper_lattice_shard_1287,Hyper Lattice Shard #1287,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1288,hyper_lattice_shard_1288,Hyper Lattice Shard #1288,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1289,hyper_lattice_shard_1289,Hyper Lattice Shard #1289,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1290,hyper_lattice_shard_1290,Hyper Lattice Shard #1290,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1291,hyper_lattice_shard_1291,Hyper Lattice Shard #1291,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1292,hyper_lattice_shard_1292,Hyper Lattice Shard #1292,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1293,hyper_lattice_shard_1293,Hyper Lattice Shard #1293,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1294,hyper_lattice_shard_1294,Hyper Lattice Shard #1294,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1295,hyper_lattice_shard_1295,Hyper Lattice Shard #1295,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1296,hyper_lattice_shard_1296,Hyper Lattice Shard #1296,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1297,hyper_lattice_shard_1297,Hyper Lattice Shard #1297,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1298,hyper_lattice_shard_1298,Hyper Lattice Shard #1298,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1299,hyper_lattice_shard_1299,Hyper Lattice Shard #1299,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1300,hyper_lattice_shard_1300,Hyper Lattice Shard #1300,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1301,hyper_lattice_shard_1301,Hyper Lattice Shard #1301,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1302,hyper_lattice_shard_1302,Hyper Lattice Shard #1302,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1303,hyper_lattice_shard_1303,Hyper Lattice Shard #1303,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1304,hyper_lattice_shard_1304,Hyper Lattice Shard #1304,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1305,hyper_lattice_shard_1305,Hyper Lattice Shard #1305,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1306,hyper_lattice_shard_1306,Hyper Lattice Shard #1306,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1307,hyper_lattice_shard_1307,Hyper Lattice Shard #1307,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1308,hyper_lattice_shard_1308,Hyper Lattice Shard #1308,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1309,hyper_lattice_shard_1309,Hyper Lattice Shard #1309,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1310,hyper_lattice_shard_1310,Hyper Lattice Shard #1310,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1311,hyper_lattice_shard_1311,Hyper Lattice Shard #1311,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1312,hyper_lattice_shard_1312,Hyper Lattice Shard #1312,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1313,hyper_lattice_shard_1313,Hyper Lattice Shard #1313,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1314,hyper_lattice_shard_1314,Hyper Lattice Shard #1314,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1315,hyper_lattice_shard_1315,Hyper Lattice Shard #1315,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1316,hyper_lattice_shard_1316,Hyper Lattice Shard #1316,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1317,hyper_lattice_shard_1317,Hyper Lattice Shard #1317,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1318,hyper_lattice_shard_1318,Hyper Lattice Shard #1318,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1319,hyper_lattice_shard_1319,Hyper Lattice Shard #1319,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1320,hyper_lattice_shard_1320,Hyper Lattice Shard #1320,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1321,hyper_lattice_shard_1321,Hyper Lattice Shard #1321,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1322,hyper_lattice_shard_1322,Hyper Lattice Shard #1322,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1323,hyper_lattice_shard_1323,Hyper Lattice Shard #1323,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1324,hyper_lattice_shard_1324,Hyper Lattice Shard #1324,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1325,hyper_lattice_shard_1325,Hyper Lattice Shard #1325,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1326,hyper_lattice_shard_1326,Hyper Lattice Shard #1326,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1327,hyper_lattice_shard_1327,Hyper Lattice Shard #1327,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1328,hyper_lattice_shard_1328,Hyper Lattice Shard #1328,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1329,hyper_lattice_shard_1329,Hyper Lattice Shard #1329,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
1330,hyper_lattice_shard_1330,Hyper Lattice Shard #1330,Hyper-Dimensional Grid,,,,,,,77390523246093750000000000000000.000000,793.124912,success,,,"{""p2_amp"": ""10.000000"", ""p4_res"": ""2.000000"", ""p1_freq"": ""1.000000"", ""p3_spin"": ""0.100000""}",,t
